account_status,subscription_tier,mrr,auto_renew_enabled,seats_purchased,seats_active,risk_flag,integration_count,api_calls_enabled,sso_enabled,white_label_enabled,internal_notes_count,days_since_creation,days_since_last_activity,days_since_contract_end,num_users,num_active_users,num_deactivated_users,num_admins,num_members,num_viewers,total_logins_30d,avg_logins_30d,total_logins_90d,avg_logins_90d,total_sessions_30d,avg_sessions_30d,total_reports_30d,avg_reports_30d,total_dashboards_created,avg_dashboards_created,total_dashboards_shared,avg_dashboards_shared,total_exports_30d,avg_exports_30d,avg_feature_usage_score,min_feature_usage_score,max_feature_usage_score,avg_session_duration_minutes,num_api_key_active,num_mobile_users,num_onboarding_completed,num_certification_earned,num_beta_features_enabled,n_distinct_browsers,n_distinct_os,n_distinct_languages,num_chrome,num_edge,num_firefox,num_safari,num_android,num_ios,num_linux,num_macos,num_windows,num_lang_de,num_lang_en,num_lang_es,num_lang_fr,total_notification_pref,avg_notification_pref,tz_nunique,tz_std,avg_profile_completeness_pct,days_since_latest_login,days_since_earliest_login,days_since_latest_user_creation,days_since_earliest_user_creation,num_tickets,num_ticket_creators,num_distinct_agents,max_priority,min_priority,avg_priority,max_sentiment,min_sentiment,avg_sentiment,num_billing,num_bug,num_cancellation,num_feature_request,num_technical,rate_billing,rate_bug,rate_cancellation,rate_feature_request,rate_technical,max_resolution_hours,avg_resolution_hours,total_resolution_hours,num_csat_responses,csat_response_rate,num_low_csat,num_high_csat,total_escalated,rate_escalated,total_sla_breach,total_cancellation_requested,rate_cancellation_requested,total_retention_offer_made,total_account_pause_requested,total_downgrade_requested,total_reopened,max_reopened,num_cancellation_reasons,num_competitor_mentions,num_chat,num_email,num_phone,num_self_service,rate_chat,rate_email,rate_phone,rate_self_service,total_interactions,avg_interactions,num_internal_cat_a,num_internal_cat_b,num_internal_cat_c,total_kb_articles,avg_kb_articles,days_since_latest_ticket_creation,days_since_earliest_ticket_creation,days_since_latest_resolution,days_since_earliest_resolution,n_tickets_30d,n_tickets_90d,health_score_band,region_APAC,region_EU,region_LATAM,region_NA,billing_cycle_annual,billing_cycle_monthly,billing_cycle_quarterly,payment_method_credit_card,payment_method_invoice,payment_method_paypal,provisioning_method_partner,provisioning_method_sales_led,provisioning_method_self_serve
0,3,227.1306575055177,1,48,24,0,0,0,1,0,1,742,13,377,4,4,0,1,2,1,51,12.75,133,33.25,48,12.0,26,6.5,9,2.25,1,0.25,28,7.0,64.15610331412485,48.35016780772424,80.7676548253401,31.507257312159137,2,4,4,0,0,2,2,3,0,3,1,0,2,2,0,0,0,2,0,1,1,8,2.0,4,8.445906306213285,66.67090878720468,12,21,653,711,5.0,5.0,4.0,2.0,0.0,1.0,2.0,1.0,1.6,1.0,2.0,0.0,2.0,0.0,0.2,0.4,0.0,0.4,0.0,27.79145894801008,21.574465319110327,107.87232659555164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.4,0.0,0.2,0.4,24.0,4.8,1.0,2.0,2.0,18.0,3.6,97.0,566.0,96.0,564.0,0.0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
0,4,1040.868172845126,1,61,61,0,5,1,0,0,1,737,27,372,4,4,0,1,2,1,19,4.75,52,13.0,13,3.25,23,5.75,10,2.5,1,0.25,21,5.25,48.76530109953364,33.619543362711205,59.81767920305529,22.400446245456923,2,3,4,0,2,4,2,2,1,1,1,1,0,3,0,1,0,0,0,2,2,6,1.5,4,6.994045086119096,82.97294878214018,9,180,655,734,5.0,5.0,5.0,2.0,0.0,1.0,3.0,1.0,2.2,3.0,1.0,0.0,0.0,1.0,0.6,0.2,0.0,0.0,0.2,35.93738957710128,16.267438394452125,81.33719197226063,2.0,0.4,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.2,0.4,0.2,0.2,22.0,4.4,0.0,0.0,5.0,13.0,2.6,66.0,710.0,65.0,709.0,0.0,1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
0,4,1185.4768919691214,0,29,19,0,5,1,1,0,1,613,16,-117,2,2,0,1,0,1,23,11.5,74,37.0,14,7.0,15,7.5,4,2.0,0,0.0,8,4.0,50.8394196987949,45.6014676129596,56.0773717846302,33.43733378746426,0,2,2,1,0,2,2,1,0,1,0,1,0,1,1,0,0,0,0,2,0,1,0.5,2,0.7071067811865476,63.40192970060194,19,21,535,610,2.0,2.0,2.0,1.0,0.0,0.5,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,20.454337010950425,16.575736844672033,33.151473689344066,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,6.5,0.0,1.0,1.0,5.0,2.5,230.0,401.0,229.0,400.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0,3,217.88633589266533,1,26,22,0,8,1,0,0,0,446,16,-284,3,3,0,1,2,0,50,16.666666666666668,162,54.0,52,17.333333333333332,16,5.333333333333333,9,3.0,1,0.3333333333333333,20,6.666666666666667,53.47071392872582,47.96921776937028,61.6012564256198,31.51291724349293,0,1,3,0,1,2,3,2,0,1,0,2,0,0,1,1,1,1,0,0,2,3,1.0,3,10.598742063723098,76.45028542287932,4,22,413,424,4.0,4.0,4.0,2.0,1.0,1.25,2.0,1.0,1.5,2.0,1.0,0.0,0.0,1.0,0.5,0.25,0.0,0.0,0.25,48.16874112705442,32.37519015731475,129.500760629259,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.25,0.5,0.0,0.25,26.0,6.5,3.0,0.0,1.0,4.0,1.0,77.0,357.0,75.0,354.0,0.0,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
0,3,208.22462051520017,1,16,9,0,6,1,1,0,1,363,19,-2,7,6,1,1,3,3,65,9.285714285714286,195,27.857142857142858,54,7.714285714285714,56,8.0,30,4.285714285714286,7,1.0,47,6.714285714285714,86.12335964722952,60.357118969444834,107.46115943074908,34.52600480725726,3,3,7,1,1,3,4,4,3,3,1,0,1,0,3,2,1,1,2,1,3,10,1.4285714285714286,6,7.634508123364221,70.17089695359479,6,114,279,359,6.0,5.0,6.0,2.0,0.0,0.8333333333333334,3.0,2.0,2.5,3.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,22.705090531515985,19.65235425244615,117.9141255146769,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.5,0.16666666666666666,0.0,0.3333333333333333,41.0,6.833333333333333,2.0,3.0,1.0,17.0,2.8333333333333335,18.0,216.0,17.0,215.0,1.0,3.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
0,4,1162.5282057134314,0,107,63,0,3,0,0,0,1,1040,14,675,2,2,0,1,1,0,20,10.0,59,29.5,20,10.0,19,9.5,3,1.5,0,0.0,10,5.0,80.43539571589642,67.10383688511021,93.76695454668264,37.676983579497445,0,1,2,0,0,2,2,2,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0.5,2,10.606601717798213,87.46694938606984,16,22,1004,1032,7.0,7.0,6.0,3.0,2.0,2.4285714285714284,2.0,0.0,1.1428571428571428,1.0,1.0,0.0,4.0,1.0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,42.8112213261467,34.04787143356281,238.33510003493967,4.0,0.5714285714285714,1.0,3.0,3.0,0.42857142857142855,7.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,4.0,1.0,2.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,45.0,6.428571428571429,3.0,3.0,1.0,19.0,2.7142857142857144,240.0,955.0,238.0,953.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
1,3,175.8608141733759,1,8,7,1,0,1,0,1,2,377,90,-51,1,0,1,1,0,0,0,0.0,0,0.0,0,0.0,3,3.0,1,1.0,0,0.0,3,3.0,9.093790076518758,9.093790076518758,9.093790076518758,0.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2.0,1,0.0,41.79074764373354,56,56,323,323,4.0,4.0,4.0,2.0,1.0,1.75,3.0,1.0,2.25,1.0,0.0,3.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,36.80990307877152,20.61218096125136,82.44872384500545,1.0,0.25,0.0,1.0,0.0,0.0,1.0,3.0,0.75,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,0.25,0.5,0.0,0.25,24.0,6.0,1.0,2.0,1.0,6.0,1.5,39.0,332.0,37.0,331.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,2,39.252347398951294,0,1,1,0,2,0,0,0,2,806,15,441,9,9,0,1,5,3,180,20.0,529,58.77777777777778,159,17.666666666666668,49,5.444444444444445,21,2.3333333333333335,0,0.0,55,6.111111111111111,34.7198698191142,25.441986103929818,55.85282308995602,25.01518168179257,4,2,9,2,0,3,4,3,1,6,2,0,3,4,0,1,1,2,0,3,4,10,1.1111111111111112,8,7.842193570679061,65.16106791943925,3,22,717,805,3.0,3.0,3.0,2.0,0.0,1.0,3.0,1.0,2.3333333333333335,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,37.22195067602182,24.04429447039801,72.13288341119403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,19.0,6.333333333333333,2.0,0.0,1.0,11.0,3.6666666666666665,631.0,781.0,630.0,780.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
0,1,0.0,0,9,6,0,5,1,0,0,1,712,74,-18,2,2,0,1,1,0,24,12.0,81,40.5,20,10.0,18,9.0,12,6.0,4,2.0,19,9.5,73.4368657857493,69.41896423258366,77.45476733891495,42.401051615460275,0,0,2,0,0,2,1,1,1,0,1,0,0,0,2,0,0,0,0,0,2,4,2.0,2,4.242640687119285,69.66456636746561,8,12,655,694,5.0,5.0,5.0,2.0,0.0,0.8,2.0,1.0,1.6,2.0,1.0,0.0,0.0,2.0,0.4,0.2,0.0,0.0,0.4,45.063656963501785,31.43643293152669,157.18216465763345,1.0,0.2,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.2,0.6,0.0,0.2,34.0,6.8,1.0,3.0,1.0,16.0,3.2,258.0,572.0,256.0,571.0,0.0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
0,3,176.4288992082367,1,8,3,0,2,0,0,0,0,89,71,-276,2,2,0,1,1,0,19,9.5,50,25.0,22,11.0,15,7.5,10,5.0,3,1.5,13,6.5,80.70311923254415,75.42251592580403,85.98372253928427,37.676894733619484,0,0,2,0,0,1,1,1,0,0,0,2,0,2,0,0,0,2,0,0,0,4,2.0,2,4.242640687119285,36.13351835338433,11,21,39,44,3.0,3.0,3.0,1.0,0.0,0.3333333333333333,3.0,1.0,2.3333333333333335,0.0,1.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,20.24506236699958,18.0260052946647,54.0780158839941,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,23.0,7.666666666666667,1.0,2.0,0.0,9.0,3.0,3.0,84.0,2.0,83.0,1.0,3.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
0,3,233.1919503297431,1,20,11,0,2,0,0,0,1,465,5,100,1,1,0,1,0,0,18,18.0,48,48.0,20,20.0,9,9.0,2,2.0,0,0.0,6,6.0,129.30105132087587,129.30105132087587,129.30105132087587,46.99235424599536,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1.0,1,0.0,84.96123578198208,19,19,405,405,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.02142864167493,44.02142864167493,44.02142864167493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,2.0,2.0,23.0,23.0,21.0,21.0,1.0,1.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,3,208.14792606875852,1,37,27,0,3,0,0,0,1,738,23,8,1,1,0,1,0,0,22,22.0,64,64.0,21,21.0,5,5.0,4,4.0,1,1.0,8,8.0,68.44631879352322,68.44631879352322,68.44631879352322,5.36772963200853,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,2.0,1,0.0,66.40044917345818,18,18,705,705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0,3,170.60933322548527,1,9,2,0,1,0,0,0,3,93,19,-637,4,4,0,1,1,2,27,6.75,77,19.25,22,5.5,16,4.0,6,1.5,0,0.0,13,3.25,39.192700442093674,32.00043243395493,43.51789221651875,17.17748815456633,0,1,4,1,0,4,3,3,1,1,1,1,1,1,0,2,0,1,2,0,1,4,1.0,4,4.546060565661952,53.52704943919311,3,30,16,62,2.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,39.43161937438105,30.883423897863395,61.76684779572679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,6.0,3.0,16.0,88.0,15.0,86.0,1.0,2.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
0,2,48.51909440712956,0,6,3,0,2,1,1,0,0,1020,91,290,1,1,0,1,0,0,16,16.0,53,53.0,14,14.0,9,9.0,3,3.0,1,1.0,7,7.0,85.65122200342975,85.65122200342975,85.65122200342975,25.47335897960411,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,2.0,1,0.0,74.09815018448256,11,11,978,978,4.0,4.0,4.0,2.0,0.0,1.0,3.0,2.0,2.25,1.0,0.0,0.0,1.0,2.0,0.25,0.0,0.0,0.25,0.5,23.84246040530303,21.27809545693966,85.11238182775864,2.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.75,0.25,28.0,7.0,2.0,0.0,2.0,7.0,1.75,340.0,592.0,339.0,591.0,0.0,0.0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
0,3,159.21965084774564,1,33,18,0,4,0,0,0,2,913,17,183,2,2,0,1,0,1,26,13.0,72,36.0,28,14.0,20,10.0,17,8.5,6,3.0,14,7.0,80.39711424617313,64.13245202099579,96.66177647135048,33.28583136241786,0,1,2,1,0,2,2,2,1,0,0,1,1,1,0,0,0,1,1,0,0,4,2.0,2,0.7071067811865476,32.19967468995424,19,21,840,855,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,16.74550379812586,10.074079189696597,20.148158379393195,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,13.0,6.5,1.0,0.0,1.0,7.0,3.5,267.0,287.0,266.0,286.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
0,1,0.0,1,1,1,0,1,0,0,0,2,982,15,617,5,5,0,1,2,2,74,14.8,216,43.2,70,14.0,47,9.4,15,3.0,3,0.6,25,5.0,51.13144549592854,41.564318276967086,67.24452788876467,31.58133063338835,0,2,5,1,2,3,4,3,2,1,2,0,1,1,2,1,0,3,1,1,0,7,1.4,5,7.829431652425353,57.06627083136908,2,17,906,959,5.0,5.0,4.0,1.0,0.0,0.8,2.0,1.0,1.2,1.0,2.0,0.0,2.0,0.0,0.2,0.4,0.0,0.4,0.0,26.405794782882293,22.88183018845469,114.40915094227344,1.0,0.2,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.4,0.4,0.2,0.0,34.0,6.8,2.0,1.0,2.0,14.0,2.8,294.0,646.0,293.0,644.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
0,2,58.20890455710075,0,5,2,0,4,1,1,0,2,621,20,256,1,1,0,1,0,0,15,15.0,46,46.0,12,12.0,6,6.0,3,3.0,0,0.0,7,7.0,37.84032752359007,37.84032752359007,37.84032752359007,26.210506278063335,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,2.0,1,0.0,35.720285964588285,18,18,561,561,7.0,7.0,7.0,2.0,2.0,2.0,2.0,0.0,1.1428571428571428,1.0,3.0,0.0,1.0,2.0,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,43.112702695198315,33.72470510065178,236.0729357045625,2.0,0.2857142857142857,1.0,1.0,2.0,0.2857142857142857,7.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,43.0,6.142857142857143,3.0,2.0,2.0,17.0,2.4285714285714284,73.0,616.0,71.0,614.0,0.0,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1,2,41.88470857165324,0,3,1,0,4,0,1,0,1,649,67,5,1,1,0,1,0,0,11,11.0,33,33.0,12,12.0,3,3.0,3,3.0,0,0.0,2,2.0,44.966866802066434,44.966866802066434,44.966866802066434,42.2037255787,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,2.0,1,0.0,80.44100742433432,3,3,595,595,2.0,2.0,2.0,2.0,1.0,1.5,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,15.411431650898631,12.665802646631246,25.33160529326249,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,4.0,2.0,0.0,2.0,0.0,2.0,1.0,273.0,640.0,272.0,639.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0,3,223.45585723667776,1,44,12,0,1,1,0,0,3,1057,16,692,2,2,0,1,1,0,19,9.5,48,24.0,14,7.0,8,4.0,10,5.0,2,1.0,7,3.5,52.59665234376241,49.50049327446035,55.69281141306447,37.12501838825005,0,0,2,1,0,2,1,2,1,0,0,1,0,0,0,0,2,0,1,0,1,2,1.0,1,0.0,66.64530736279423,15,70,1003,1021,6.0,6.0,6.0,1.0,0.0,0.5,3.0,2.0,2.8333333333333335,2.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,37.92471690811224,22.634533037835826,135.80719822701496,3.0,0.5,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,29.0,4.833333333333333,2.0,2.0,2.0,22.0,3.6666666666666665,297.0,936.0,296.0,935.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0.0,1,9,4,0,2,0,0,0,1,19,30,-346,3,3,0,1,2,0,14,4.666666666666667,43,14.333333333333334,10,3.3333333333333335,9,3.0,7,2.3333333333333335,0,0.0,13,4.333333333333333,17.0943447394816,13.093329770191696,20.034516979468187,7.667609966888691,0,1,1,1,0,2,3,2,1,2,0,0,1,1,1,0,0,2,1,0,0,3,1.0,3,8.717797887081348,74.02670628647748,4,163,-71,-17,13.0,13.0,9.0,3.0,2.0,2.1538461538461537,2.0,0.0,0.9230769230769231,3.0,3.0,0.0,2.0,5.0,0.23076923076923078,0.23076923076923078,0.0,0.15384615384615385,0.38461538461538464,48.85817260984942,37.978383331093156,493.718983304211,5.0,0.38461538461538464,4.0,1.0,4.0,0.3076923076923077,13.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,4.0,3.0,2.0,4.0,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.3076923076923077,61.0,4.6923076923076925,3.0,6.0,4.0,45.0,3.4615384615384617,4.0,19.0,2.0,17.0,13.0,13.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
0,4,987.6869554363558,1,161,136,0,4,1,0,0,4,119,20,-611,2,2,0,1,1,0,19,9.5,49,24.5,21,10.5,11,5.5,6,3.0,1,0.5,9,4.5,61.84009416508668,50.771633015171695,72.90855531500168,42.08816750636021,0,1,2,1,0,2,2,2,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0.0,2,1.4142135623730951,64.68520097680647,13,19,31,37,3.0,3.0,3.0,3.0,2.0,2.6666666666666665,2.0,1.0,1.6666666666666667,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,52.58086620193336,41.06225053894455,123.18675161683365,2.0,0.6666666666666666,2.0,0.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,25.0,8.333333333333334,0.0,1.0,2.0,6.0,2.0,13.0,98.0,11.0,95.0,1.0,2.0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
0,2,45.130143101568166,0,3,2,0,0,0,0,0,2,1096,28,731,3,2,1,1,1,1,19,6.333333333333333,56,18.666666666666668,22,7.333333333333333,15,5.0,10,3.3333333333333335,3,1.0,17,5.666666666666667,65.48512027641972,43.45622281401977,84.32953843246298,28.597756147855716,0,2,3,1,1,2,1,3,2,1,0,0,3,0,0,0,0,1,1,0,1,4,1.3333333333333333,3,5.686240703077327,75.79506062865032,7,164,1074,1096,3.0,3.0,3.0,1.0,0.0,0.3333333333333333,2.0,1.0,1.6666666666666667,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,43.98434206201394,23.260502781120817,69.78150834336245,2.0,0.6666666666666666,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,17.0,5.666666666666667,0.0,1.0,2.0,9.0,3.0,104.0,690.0,102.0,689.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,2,54.096145569525746,1,2,1,0,4,1,0,0,4,418,18,-312,3,3,0,1,1,1,50,16.666666666666668,151,50.333333333333336,48,16.0,26,8.666666666666666,10,3.3333333333333335,3,1.0,27,9.0,94.16254714685097,82.4342348665566,110.81511333820004,34.24251467702633,1,2,3,1,0,3,3,2,1,1,1,0,1,0,0,1,1,0,2,1,0,5,1.6666666666666667,3,5.507570547286102,53.33263103522474,10,100,345,355,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.6666666666666667,1.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,28.727614237572197,25.865675576436825,77.59702672931047,1.0,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,27.0,9.0,1.0,1.0,1.0,5.0,1.6666666666666667,55.0,339.0,53.0,338.0,0.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
0,4,895.4128477382212,0,73,29,0,0,0,0,0,1,685,24,-45,4,4,0,1,3,0,61,15.25,193,48.25,58,14.5,31,7.75,10,2.5,0,0.0,9,2.25,36.27978689057115,24.39457478215596,49.966720230789974,17.275644517992255,1,1,4,1,0,3,2,2,1,2,1,0,2,0,0,0,2,0,2,2,0,7,1.75,4,9.069178573608527,49.285292880084484,3,18,611,641,8.0,8.0,6.0,2.0,0.0,0.875,2.0,1.0,1.625,2.0,2.0,0.0,2.0,2.0,0.25,0.25,0.0,0.25,0.25,37.169575565004735,28.119081083000275,224.9526486640022,3.0,0.375,2.0,1.0,3.0,0.375,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.375,0.0,0.375,0.25,44.0,5.5,1.0,2.0,5.0,20.0,2.5,13.0,662.0,11.0,661.0,1.0,2.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
0,2,46.90763455476811,0,4,1,0,1,1,0,0,3,830,49,100,4,4,0,1,3,0,45,11.25,123,30.75,37,9.25,28,7.0,10,2.5,1,0.25,15,3.75,52.387588341305545,39.14284899644218,64.72269240952004,19.796646466880862,2,0,4,0,0,4,3,3,1,1,1,1,0,1,1,0,2,0,1,2,1,3,0.75,3,5.196152422706632,69.88406059376577,2,10,773,801,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,25.277519306511,23.80816165848324,71.42448497544972,1.0,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,19.0,6.333333333333333,1.0,0.0,2.0,6.0,2.0,4.0,643.0,3.0,641.0,1.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
