account_id,account_uuid,org_id,created_timestamp,last_activity_timestamp,account_status,status_change_date,subscription_tier,mrr,billing_cycle,payment_method,auto_renew_enabled,seats_purchased,seats_active,contract_end_date,account_health_score,risk_flag,region,account_manager_id,integration_count,api_calls_enabled,sso_enabled,white_label_enabled,data_residency_region,provisioning_method,internal_notes_count
ACC003023,dbc1e0e0-1682-4e12-9548-80fb73f44cff,ORG01545,2024-10-13,2024-11-26,churned,2024-12-20,free,0.0,monthly,invoice,True,2,1,2026-10-13,28.9105139454397,True,EU,AM29,0,False,True,False,EU,self_serve,5
ACC003024,,ORG03418,2022-03-02,2024-12-10,churned,2024-12-25,starter,45.518768397390616,monthly,credit_card,True,5,1,2023-03-02,13.659550705676224,True,EU,AM10,2,False,False,False,EU,partner,2
ACC003025,30ae2bb4-eb96-47ea-94f5-7cc0c7e836db,ORG02336,2024-02-23,2024-12-20,active,2024-07-11,professional,230.00778942392688,annual,credit_card,True,28,12,2025-02-22,62.95299403846751,False,EU,AM17,4,False,True,False,EU,partner,1
ACC003026,16d2440d-461f-49ca-aec7-66cb95bf76aa,ORG00919,2024-05-23,2024-12-27,active,2025-10-01,free,0.0,annual,invoice,True,5,4,2025-05-23,85.08111714281262,False,EU,AM39,7,False,False,False,EU,self_serve,3
ACC003027,,ORG00084,2022-12-20,2024-10-31,active,2023-11-15,starter,42.45253518204201,quarterly,credit_card,False,8,3,2023-12-20,73.17467372179637,False,APAC,AM45,3,True,False,False,APAC,partner,0
ACC003028,,ORG00094,2023-12-26,2024-12-09,active,2024-06-11,starter,44.88785689365659,monthly,credit_card,True,3,1,2024-12-25,77.57031162364729,False,NA,AM4,4,False,False,False,NA,sales_led,1
ACC003029,,ORG02287,2023-03-16,2024-12-08,active,2024-05-05,free,0.0,quarterly,credit_card,True,5,4,2024-03-15,89.42505999167332,False,APAC,AM13,3,False,False,False,APAC,self_serve,2
ACC003030,657f2e1f-88bd-4d1b-b449-d302ec38952d,ORG02650,2023-01-19,2024-12-19,active,2023-04-01,starter,54.93514907385704,monthly,credit_card,True,2,1,2024-01-19,96.17637225733415,False,EU,AM9,4,True,True,False,EU,self_serve,1
ACC003031,,ORG02506,2023-07-18,2024-12-26,active,2023-10-28,enterprise,1179.6173471324455,annual,invoice,True,74,41,2024-07-17,69.52006771409128,False,APAC,AM9,2,True,False,False,APAC,self_serve,1
ACC003032,,ORG02566,2023-07-28,2024-12-18,active,2024-09-05,enterprise,947.5528218980444,annual,credit_card,True,179,79,2025-07-27,67.0456679861406,False,LATAM,AM16,4,True,False,False,LATAM,sales_led,1
ACC003033,,ORG00936,2024-07-02,2024-12-07,active,2025-11-11,starter,51.048548529478104,annual,credit_card,True,7,2,2026-07-02,90.04254491337076,False,LATAM,AM18,2,False,True,False,LATAM,self_serve,4
ACC003034,,ORG00364,2022-11-01,2024-10-11,active,2023-11-06,enterprise,987.8551705790081,annual,credit_card,True,109,65,2023-11-01,93.97319522748603,False,LATAM,AM31,5,False,True,False,LATAM,partner,0
ACC003035,,ORG01894,2022-03-12,2024-12-16,active,2023-04-19,professional,175.96512370796293,monthly,credit_card,True,41,26,2024-03-11,90.9564675458979,False,LATAM,AM32,2,True,False,False,LATAM,self_serve,2
ACC003036,,ORG00812,2023-05-19,2024-12-17,active,2023-06-26,enterprise,931.1387981210725,monthly,credit_card,True,141,40,2025-05-18,65.1135194953583,False,NA,AM5,3,True,False,False,NA,sales_led,1
ACC003037,84b99fae-24df-4d59-8330-c514201a5029,ORG01072,2023-08-28,2024-12-15,active,2024-07-21,professional,218.64243354888535,annual,credit_card,False,17,9,2024-08-27,90.36440776273582,False,EU,AM19,2,False,False,False,EU,self_serve,3
ACC003038,3f80f8fc-78a8-4ef9-96df-cec1888091ff,ORG02872,2024-10-18,2024-10-19,churned,2024-12-22,free,0.0,monthly,credit_card,False,1,1,2025-10-18,9.914890707303755,True,EU,AM28,0,False,False,False,EU,partner,1
ACC003039,d581aaf1-90ca-4f1a-a171-3efefb288178,ORG03489,2024-04-23,2024-10-28,active,2024-10-26,professional,233.05619529763612,quarterly,invoice,True,38,25,2025-04-23,84.3670074682345,False,EU,AM40,3,True,True,False,EU,self_serve,1
ACC003040,,ORG00691,2024-09-08,2024-12-28,active,2025-10-22,starter,42.41906893460317,quarterly,credit_card,True,2,1,2026-09-08,76.09054796078615,False,APAC,AM22,2,False,True,False,APAC,sales_led,5
ACC003041,,ORG00203,2022-05-05,2024-12-19,active,2023-07-30,professional,216.1204818041688,quarterly,credit_card,False,8,4,2024-05-04,60.538085940026626,False,LATAM,AM3,6,False,True,False,LATAM,sales_led,2
ACC003042,,ORG01642,2022-06-29,2024-12-14,active,2023-03-14,starter,48.487860213164204,monthly,invoice,True,7,4,2024-06-28,99.85030771140865,False,NA,AM38,0,False,True,False,NA,sales_led,1
ACC003043,,ORG02531,2023-07-27,2024-12-18,active,2024-10-07,starter,45.42668536126269,monthly,invoice,False,2,1,2024-07-26,67.03371880880559,False,LATAM,AM16,1,True,True,False,LATAM,self_serve,0
ACC003044,40efd90f-331a-4437-a722-0a02d1750773,ORG01756,2024-02-24,2024-12-21,active,2025-05-30,professional,173.46637218272528,monthly,credit_card,True,16,9,2025-02-23,86.93139108739582,False,EU,AM46,3,False,False,True,EU,self_serve,0
ACC003045,,ORG02459,2022-10-09,2024-12-08,active,2023-07-08,free,0.0,monthly,credit_card,False,1,1,2024-10-08,68.8655575047212,False,APAC,AM23,1,False,False,False,APAC,self_serve,5
ACC003046,b29e85bf-23ce-4bb3-8bdb-4598319dfc6b,ORG01065,2024-05-08,2024-12-14,active,2025-09-02,free,0.0,monthly,credit_card,True,6,5,2026-05-08,61.48365286780269,False,EU,AM21,0,False,False,False,EU,sales_led,0
ACC003047,073abed8-8cde-4c70-b458-a25f4a26bd6c,ORG00611,2023-02-13,2024-12-14,active,2023-06-15,starter,39.3098076113468,annual,credit_card,True,7,7,2024-02-13,99.55285666967558,False,EU,AM24,3,True,True,False,EU,sales_led,2
ACC003048,d305fb0a-47e2-4256-b931-a71be2dcf369,ORG00364,2024-12-12,2024-12-21,active,2025-07-22,free,0.0,monthly,credit_card,False,2,1,2025-12-12,60.258008771439535,False,EU,AM23,0,False,True,False,EU,self_serve,1
ACC003049,,ORG01507,2023-05-26,2024-12-18,active,2024-05-05,free,0.0,annual,credit_card,True,4,1,2025-05-25,84.70621155192288,False,LATAM,AM45,3,True,False,False,LATAM,self_serve,4
ACC003050,,ORG00696,2022-02-09,2024-12-16,active,2022-03-22,professional,166.67028846445254,monthly,paypal,False,11,4,2023-02-09,89.59677618218909,False,LATAM,AM29,3,True,True,False,LATAM,partner,3
ACC003051,,ORG02323,2024-02-23,2024-12-11,active,2024-07-08,professional,195.70404893718955,monthly,invoice,True,27,16,2026-02-22,82.62718332659709,False,APAC,AM3,2,True,False,False,APAC,self_serve,1
ACC003052,,ORG00480,2024-01-06,2024-10-22,active,2025-01-15,starter,41.05640552340234,monthly,credit_card,True,9,6,2026-01-05,90.74207519094662,False,NA,AM10,0,False,False,False,NA,self_serve,0
ACC003053,,ORG00057,2024-09-09,2024-12-09,active,2025-01-10,starter,51.44946617771987,monthly,credit_card,False,5,4,2026-09-09,66.82547856038444,False,APAC,AM3,7,True,True,False,APAC,partner,0
ACC003054,,ORG02943,2024-09-19,2024-12-23,active,2025-05-22,starter,50.85130743582904,annual,credit_card,True,4,2,2026-09-19,60.952437605140176,False,NA,AM3,4,True,False,False,NA,self_serve,1
ACC003055,,ORG02153,2023-12-06,2024-12-19,active,2024-11-28,free,0.0,monthly,invoice,False,9,2,2024-12-05,81.39570213390449,False,NA,AM27,0,False,True,False,NA,self_serve,0
ACC003056,,ORG01782,2024-10-25,2024-11-21,active,2025-10-10,enterprise,1053.4828737991957,annual,credit_card,True,127,121,2025-10-25,77.35634215246608,False,NA,AM8,6,False,True,False,NA,self_serve,2
ACC003057,,ORG03167,2023-10-21,2024-12-18,churned,2024-12-19,starter,56.51352641008928,annual,credit_card,False,9,2,2025-01-13,26.902693314303026,False,NA,AM31,1,False,False,False,NA,self_serve,1
ACC003058,9339bbb4-585d-44a2-bdf2-d3eb2eae5850,ORG01858,2024-03-06,2024-12-06,active,2024-09-13,free,0.0,monthly,invoice,True,5,2,2026-03-06,62.43324460026204,False,EU,AM17,2,False,True,True,EU,sales_led,3
ACC003059,0d4638d1-04c9-4a59-be6f-cd12d2d14009,ORG03388,2023-07-08,2024-12-08,active,2023-09-24,enterprise,804.8461438535203,annual,credit_card,True,132,84,2025-07-07,62.14378777647696,False,EU,AM5,2,True,False,False,EU,sales_led,1
ACC003060,fc94f601-1f44-4912-b190-0ef20496411f,ORG02759,2023-01-04,2024-11-03,active,2023-05-29,starter,42.97575701908603,monthly,invoice,True,3,1,2024-01-04,73.43771471112663,False,EU,AM13,4,True,True,False,EU,self_serve,0
ACC003061,,ORG02024,2022-02-23,2024-10-01,churned,2024-12-01,starter,44.77007649605563,annual,credit_card,True,4,1,2025-02-20,1.0436343312464036,False,NA,AM27,4,True,True,False,NA,sales_led,1
ACC003062,db721c2a-7bfe-47af-8881-b6e75692786e,ORG00485,2023-10-16,2024-12-30,active,2024-01-20,professional,231.7562533013539,monthly,credit_card,False,42,25,2024-10-15,78.74837423799646,False,EU,AM20,4,False,False,False,EU,self_serve,3
ACC003063,,ORG00919,2023-03-25,2024-12-14,active,2023-12-20,starter,47.55284678232358,monthly,credit_card,True,4,1,2024-03-24,91.47910020751091,False,LATAM,AM17,4,False,True,False,LATAM,sales_led,3
ACC003064,,ORG02922,2022-03-02,2024-11-12,active,2022-10-27,starter,53.494733029549614,monthly,credit_card,False,4,2,2024-03-01,85.57001933121661,False,NA,AM24,2,False,False,False,NA,self_serve,5
ACC003065,,ORG00832,2023-07-30,2024-12-26,churned,2024-12-28,free,0.0,quarterly,invoice,True,1,1,2025-07-29,6.065773778209698,True,LATAM,AM37,4,True,True,True,LATAM,self_serve,2
ACC003066,,ORG00780,2022-04-30,2024-12-10,churned,2024-12-10,starter,54.23298124897524,annual,paypal,False,4,1,2025-02-07,12.045687568828427,True,APAC,AM18,2,False,False,False,APAC,self_serve,3
ACC003067,0b48552e-0556-4f38-99fc-f7e5c51582ac,ORG03331,2024-08-24,2024-11-18,active,2025-05-19,starter,57.51243522907114,annual,invoice,False,2,1,2025-08-24,86.6425879452869,False,EU,AM31,5,True,False,False,EU,sales_led,1
ACC003068,,ORG03203,2024-12-20,2024-12-10,active,2025-11-23,starter,50.19780100437949,annual,invoice,True,1,1,2026-12-20,76.80581923825969,False,LATAM,AM26,2,True,False,False,LATAM,sales_led,2
ACC003069,,ORG01090,2024-01-03,2024-12-08,active,2025-03-26,professional,210.27130862538263,monthly,credit_card,True,30,17,2025-01-02,64.4653628247619,False,NA,AM8,2,True,False,False,NA,self_serve,2
ACC003070,,ORG01179,2023-04-22,2024-12-22,active,2023-10-22,free,0.0,monthly,invoice,False,6,4,2024-04-21,74.65077374927523,False,LATAM,AM50,2,True,True,False,LATAM,sales_led,0
ACC003071,,ORG03057,2022-11-23,2024-12-11,active,2023-12-26,free,0.0,monthly,credit_card,True,4,1,2023-11-23,62.35107287426071,False,EU,AM11,2,False,False,False,EU,self_serve,3
ACC003072,,ORG02024,2022-07-25,2024-12-11,active,2023-06-05,starter,41.218335145122545,annual,credit_card,False,4,2,2023-07-25,79.3317098158061,False,EU,AM7,3,True,False,False,EU,sales_led,0
ACC003073,,ORG01564,2023-05-23,2024-12-12,active,2023-07-04,professional,176.42874097143746,annual,credit_card,False,9,4,2025-05-22,62.19279376538084,False,NA,AM36,6,True,False,False,NA,self_serve,2
ACC003074,,ORG00533,2023-05-09,2024-12-19,active,2024-05-19,professional,173.39469070829327,annual,credit_card,True,43,24,2025-05-08,90.81583885003465,False,APAC,AM37,5,True,False,False,APAC,partner,0
ACC003075,,ORG01766,2023-06-30,2024-12-20,active,2023-10-06,enterprise,1024.4384423292274,monthly,credit_card,True,65,27,2025-06-29,74.24231040360952,False,NA,AM16,2,False,False,False,NA,self_serve,1
ACC003076,,ORG00846,2024-12-28,2024-12-09,active,2025-06-14,free,0.0,annual,credit_card,True,3,2,2025-12-28,84.38986061477682,False,APAC,AM43,2,False,False,False,APAC,self_serve,1
ACC003077,,ORG02457,2022-04-25,2024-12-19,active,2022-11-17,starter,49.437428905899935,monthly,credit_card,True,1,1,2024-04-24,72.19659926683464,False,APAC,AM39,5,False,False,False,APAC,sales_led,2
ACC003078,,ORG00882,2023-03-26,2024-12-22,active,2024-06-21,enterprise,1056.8741192677269,monthly,credit_card,True,139,64,2025-03-25,95.2909893887041,False,NA,AM6,2,True,False,False,NA,self_serve,3
ACC003079,8f1006f8-c972-48f3-8b2d-9cc6e4afd59f,ORG03375,2024-03-06,2024-12-07,active,2025-03-25,starter,46.705751714640414,monthly,credit_card,False,1,1,2025-03-06,79.66123186713324,False,EU,AM41,3,True,False,False,EU,self_serve,3
ACC003080,,ORG01159,2023-12-28,2024-12-21,active,2024-07-28,starter,50.482851954778894,annual,paypal,True,2,1,2024-12-27,89.91179420335935,False,LATAM,AM10,4,True,True,False,LATAM,self_serve,3
ACC003081,,ORG02976,2022-12-22,2024-12-20,active,2023-11-16,professional,227.13065750551766,quarterly,credit_card,True,48,24,2023-12-22,86.41113573575005,False,EU,AM31,0,False,True,False,EU,partner,1
ACC003082,,ORG02773,2022-12-27,2024-12-06,active,2023-10-29,enterprise,1040.868172845126,monthly,credit_card,True,61,61,2023-12-27,88.04543080926834,False,NA,AM44,5,True,False,False,NA,self_serve,1
ACC003083,,ORG00775,2023-04-30,2024-12-17,active,2023-11-25,enterprise,1185.4768919691214,monthly,credit_card,False,29,19,2025-04-29,80.6656653204351,False,LATAM,AM47,5,True,True,False,LATAM,partner,1
ACC003084,,ORG01713,2023-10-14,2024-12-17,active,2024-01-09,professional,217.88633589266533,annual,credit_card,True,26,22,2025-10-13,99.94468833770595,False,APAC,AM49,8,True,False,False,APAC,self_serve,0
ACC003085,2150473a-1c18-4335-84d9-c8358f4e8461,ORG00738,2024-01-05,2024-12-14,active,2024-08-17,professional,208.22462051520017,monthly,credit_card,True,16,9,2025-01-04,64.04600176148266,False,EU,AM1,6,True,True,False,EU,self_serve,1
ACC003086,,ORG01673,2022-02-27,2024-12-19,active,2022-04-16,enterprise,1162.5282057134314,monthly,paypal,False,107,63,2023-02-27,80.32375220919063,False,APAC,AM27,3,False,False,False,APAC,self_serve,1
ACC003087,,ORG03245,2023-12-22,2024-10-04,churned,2024-12-26,professional,175.8608141733759,monthly,paypal,True,8,7,2025-02-22,10.307376851276722,True,NA,AM21,0,True,False,True,NA,self_serve,2
ACC003088,,ORG00597,2022-10-19,2024-12-18,active,2023-01-11,starter,39.252347398951294,monthly,credit_card,False,1,1,2023-10-19,74.37918685704192,False,EU,AM2,2,False,False,False,EU,self_serve,2
ACC003089,,ORG00117,2023-01-21,2024-10-20,active,2023-04-15,free,0.0,quarterly,credit_card,False,9,6,2025-01-20,90.17140131056837,False,APAC,AM29,5,True,False,False,APAC,self_serve,1
ACC003090,,ORG01188,2024-10-05,2024-10-23,active,2025-08-25,professional,176.4288992082367,monthly,credit_card,True,8,3,2025-10-05,60.295249683640165,False,APAC,AM48,2,False,False,False,APAC,self_serve,0
ACC003091,,ORG01072,2023-09-25,2024-12-28,active,2024-09-30,professional,233.19195032974307,annual,invoice,True,20,11,2024-09-24,75.4001522931347,False,NA,AM26,2,False,False,False,NA,self_serve,1
ACC003092,,ORG00964,2022-12-26,2024-12-10,active,2023-03-22,professional,208.14792606875852,annual,credit_card,True,37,27,2024-12-25,76.41971606397867,False,LATAM,AM7,3,False,False,False,LATAM,self_serve,1
ACC003093,,ORG02530,2024-10-01,2024-12-14,active,2025-04-12,professional,170.60933322548527,annual,invoice,True,9,2,2026-10-01,80.25373676025524,False,APAC,AM10,1,False,False,False,APAC,sales_led,3
ACC003094,,ORG01847,2022-03-19,2024-10-03,active,2023-01-17,starter,48.51909440712956,quarterly,credit_card,False,6,3,2024-03-18,75.78923403580498,False,LATAM,AM11,2,True,True,False,LATAM,sales_led,0
ACC003095,,ORG01017,2022-07-04,2024-12-16,active,2023-05-27,professional,159.21965084774564,monthly,credit_card,True,33,18,2024-07-03,71.74873314732139,False,EU,AM10,4,False,False,False,EU,self_serve,2
ACC003096,,ORG01514,2022-04-26,2024-12-18,active,2023-07-30,free,0.0,monthly,credit_card,True,1,1,2023-04-26,82.01373900626577,False,NA,AM35,1,False,False,False,NA,self_serve,2
ACC003097,,ORG02387,2023-04-22,2024-12-13,active,2023-07-07,starter,58.20890455710075,annual,credit_card,False,5,2,2024-04-21,96.3086466051407,False,APAC,AM42,4,True,True,False,APAC,self_serve,2
ACC003098,,ORG02802,2023-03-25,2024-10-27,churned,2024-12-25,starter,41.88470857165324,monthly,credit_card,False,3,1,2024-12-28,33.493332053016516,False,LATAM,AM16,4,False,True,False,LATAM,self_serve,1
ACC003099,,ORG02651,2022-02-10,2024-12-17,active,2023-04-28,professional,223.45585723667776,annual,paypal,True,44,12,2023-02-10,64.22502202055476,False,EU,AM42,1,True,False,False,EU,self_serve,3
ACC003100,,ORG01876,2024-12-14,2024-12-03,active,2025-08-21,free,0.0,monthly,credit_card,True,9,4,2025-12-14,80.00107478914883,False,LATAM,AM46,2,False,False,False,LATAM,sales_led,1
ACC003101,,ORG00351,2024-09-05,2024-12-13,active,2025-07-08,enterprise,987.6869554363558,monthly,credit_card,True,161,136,2026-09-05,93.72223018678217,False,NA,AM41,4,True,False,False,NA,sales_led,4
ACC003102,,ORG00042,2022-01-02,2024-12-05,active,2023-04-27,starter,45.130143101568166,monthly,credit_card,False,3,2,2023-01-02,65.5002933969461,False,EU,AM2,0,False,False,False,EU,sales_led,2
ACC003103,,ORG01920,2023-11-11,2024-12-15,active,2024-07-05,starter,54.096145569525746,monthly,credit_card,True,2,1,2025-11-10,93.9534225946157,False,LATAM,AM24,4,True,False,False,LATAM,sales_led,4
ACC003104,,ORG00545,2023-02-17,2024-12-09,active,2024-04-09,enterprise,895.4128477382212,annual,credit_card,False,73,29,2025-02-16,88.51099695398372,False,APAC,AM25,0,False,False,False,APAC,partner,1
ACC003105,,ORG01324,2022-09-25,2024-11-14,active,2023-10-19,starter,46.90763455476811,annual,credit_card,False,4,1,2024-09-24,82.35950026246306,False,LATAM,AM19,1,True,False,False,LATAM,self_serve,3
ACC003106,9a6d2eb0-98f6-41fa-a061-2accb8894cc7,ORG02838,2023-11-29,2024-12-21,active,2024-05-23,starter,54.368824600848455,monthly,credit_card,True,1,1,2025-11-28,77.8998812437142,False,EU,AM19,2,False,False,False,EU,self_serve,3
ACC003107,,ORG01628,2022-12-30,2024-12-06,active,2024-02-08,free,0.0,annual,credit_card,True,4,1,2024-12-29,76.77837667979482,False,NA,AM27,5,True,False,False,NA,self_serve,2
ACC003108,,ORG02813,2023-10-25,2024-12-14,active,2024-09-29,free,0.0,monthly,invoice,True,6,3,2024-10-24,89.03267542112872,False,LATAM,AM36,3,False,False,False,LATAM,self_serve,1
ACC003109,,ORG00869,2022-05-02,2024-12-19,active,2023-07-16,free,0.0,monthly,credit_card,True,6,1,2023-05-02,78.97779417397165,False,APAC,AM45,1,False,False,False,APAC,self_serve,2
ACC003110,,ORG02921,2022-02-14,2024-12-15,active,2022-12-15,starter,45.412649717937676,monthly,credit_card,True,1,1,2023-02-14,86.16214585584781,False,APAC,AM23,3,True,False,False,APAC,self_serve,2
ACC003111,,ORG01570,2022-10-30,2024-12-26,active,2024-02-25,professional,165.42469304732631,quarterly,credit_card,True,19,8,2023-10-30,61.4799322995258,False,EU,AM16,2,False,False,False,EU,sales_led,1
ACC003112,,ORG02901,2022-10-18,2024-11-02,churned,2024-12-17,free,0.0,monthly,credit_card,True,3,2,2023-10-18,18.875571643507485,True,EU,AM43,0,False,False,True,EU,self_serve,2
ACC003113,,ORG01733,2022-08-16,2024-12-13,churned,2024-12-22,starter,43.3924275780101,annual,invoice,True,5,3,2024-12-31,35.36399280054453,True,LATAM,AM1,0,False,True,False,LATAM,self_serve,0
ACC003114,1cf43630-853e-4e8e-94dc-c4f5a3fefbc3,ORG03015,2024-12-13,2024-12-26,active,2025-09-14,starter,42.45587971010509,monthly,paypal,False,8,5,2026-12-13,96.55864901603715,False,EU,AM17,1,True,False,False,EU,sales_led,0
ACC003115,,ORG02446,2024-01-18,2024-12-15,active,2024-11-27,enterprise,1052.4544454329352,annual,credit_card,False,75,33,2026-01-17,85.21201131478954,False,LATAM,AM24,2,True,True,False,LATAM,sales_led,1
ACC003116,,ORG01049,2022-05-29,2024-12-19,active,2023-02-02,enterprise,910.1836116839538,monthly,credit_card,True,63,24,2024-05-28,86.4426862929246,False,LATAM,AM24,2,True,False,False,LATAM,sales_led,1
ACC003117,,ORG00299,2024-02-05,2024-10-26,churned,2024-12-05,enterprise,856.2964463771469,monthly,paypal,True,38,6,2026-02-04,27.96578475305473,True,LATAM,AM21,1,False,False,False,LATAM,self_serve,2
ACC003118,,ORG00390,2024-03-21,2024-10-06,active,2025-07-13,free,0.0,monthly,invoice,False,8,4,2025-03-21,62.83940043701608,False,NA,AM22,6,True,False,False,NA,self_serve,4
ACC003119,,ORG02281,2022-07-26,2024-12-25,active,2023-12-03,professional,194.35508671262446,quarterly,paypal,True,38,25,2024-07-25,68.68709699981734,False,LATAM,AM38,10,True,False,False,LATAM,self_serve,3
ACC003120,,ORG00240,2023-11-21,2024-12-22,active,2024-09-09,free,0.0,annual,credit_card,True,2,1,2025-11-20,81.40235491614091,False,NA,AM22,5,True,False,False,NA,sales_led,2
ACC003121,,ORG00213,2023-09-11,2024-12-11,active,2024-09-20,enterprise,899.3154002686805,monthly,credit_card,False,179,80,2025-09-10,61.42792624249622,False,NA,AM4,3,True,True,False,NA,sales_led,4
ACC003122,,ORG01363,2023-10-23,2024-10-09,churned,2024-12-17,starter,41.556700048855994,monthly,credit_card,True,8,5,2024-10-22,17.288887302970917,True,NA,AM9,0,False,False,False,NA,self_serve,4
ACC003123,,ORG00961,2022-10-07,2024-11-07,active,2023-01-09,professional,230.82106590761921,quarterly,invoice,True,39,18,2023-10-07,76.95453849634163,False,LATAM,AM27,5,True,False,False,LATAM,self_serve,1
ACC003124,,ORG01928,2022-11-19,2024-12-13,active,2023-04-07,starter,51.981005633058686,monthly,invoice,True,8,4,2023-11-19,79.38460261378341,False,LATAM,AM14,2,False,False,False,LATAM,self_serve,0
ACC003125,9bc35351-cc0b-4645-9454-39a7acf4b12b,ORG01451,2024-06-13,2024-12-23,active,2025-03-07,starter,42.6890432066902,monthly,credit_card,True,5,1,2025-06-13,65.75211440644053,False,EU,AM46,6,False,False,False,EU,self_serve,0
ACC003126,,ORG02483,2024-09-24,2024-12-27,active,2025-05-06,professional,228.14461971453355,monthly,credit_card,True,27,15,2026-09-24,94.35484912692951,False,LATAM,AM22,1,False,False,False,LATAM,sales_led,1
ACC003127,f03f91a0-fdd6-4dad-a850-6bfecbad22d1,ORG02747,2023-10-12,2024-12-15,churned,2024-12-29,starter,55.96529733788287,annual,credit_card,True,3,1,2024-10-11,31.153318800125493,True,EU,AM28,1,False,False,False,EU,self_serve,2
ACC003128,,ORG03286,2022-12-23,2024-12-14,active,2024-04-30,enterprise,1107.189615369943,monthly,credit_card,True,98,43,2024-12-22,63.547819544978786,False,APAC,AM1,1,True,False,False,APAC,self_serve,0
ACC003129,,ORG02450,2024-01-01,2024-12-17,active,2024-02-04,starter,45.98143452315356,quarterly,credit_card,False,3,2,2024-12-31,67.41488998524113,False,APAC,AM32,0,False,False,False,APAC,self_serve,3
ACC003130,,ORG02906,2023-04-03,2024-11-07,churned,2024-12-14,free,0.0,monthly,credit_card,True,7,5,2024-12-03,17.03857433482385,False,NA,AM32,1,True,False,False,NA,self_serve,2
ACC003131,,ORG03064,2022-12-26,2024-10-15,active,2023-10-21,starter,51.29269420334669,monthly,credit_card,True,4,1,2023-12-26,84.60399846109372,False,NA,AM32,2,True,True,False,NA,sales_led,2
ACC003132,0f13fd51-9b17-464c-bb87-497b4d43ab30,ORG03317,2024-02-14,2024-12-10,active,2024-07-30,professional,228.953068976349,annual,paypal,True,26,6,2026-02-13,64.95415388798413,False,EU,AM50,0,False,False,False,EU,self_serve,2
ACC003133,,ORG00186,2023-09-21,2024-12-11,active,2024-03-28,free,0.0,monthly,credit_card,True,6,2,2024-09-20,79.38359139200932,False,APAC,AM35,6,False,True,False,APAC,sales_led,2
ACC003134,f9e52456-65a2-4871-ac3e-91be1aadda8d,ORG00021,2023-08-27,2024-12-23,active,2024-05-16,starter,42.943286665500445,monthly,credit_card,True,1,1,2024-08-26,88.30553525303863,False,EU,AM39,4,False,False,False,EU,self_serve,6
ACC003135,,ORG01038,2022-09-18,2024-12-16,active,2023-02-27,starter,46.534434833441004,monthly,credit_card,False,6,3,2024-09-17,81.06946818413354,False,APAC,AM44,2,False,True,False,APAC,self_serve,4
ACC003136,,ORG02066,2022-12-30,2024-12-25,active,2023-02-10,starter,57.49057192097246,monthly,invoice,False,9,7,2024-12-29,78.80077681888746,False,LATAM,AM20,4,False,True,False,LATAM,self_serve,2
ACC003137,,ORG02538,2022-01-04,2024-12-25,active,2022-10-22,starter,58.71059301949426,monthly,credit_card,True,5,2,2024-01-04,63.89624496271995,False,APAC,AM14,2,False,False,False,APAC,sales_led,3
ACC003138,,ORG01560,2024-03-12,2024-10-07,active,2025-04-29,professional,174.78855239741216,quarterly,invoice,True,37,25,2026-03-12,80.6273011832327,False,APAC,AM15,0,False,False,False,APAC,sales_led,3
ACC003139,,ORG01239,2022-03-08,2024-12-03,churned,2024-12-23,professional,187.93491365514552,annual,credit_card,True,39,23,2023-03-08,5.685299052716584,True,APAC,AM42,3,False,True,False,APAC,sales_led,6
ACC003140,25a0eb73-4097-4866-8e64-0d2f7c82858f,ORG01616,2023-01-08,2024-12-10,active,2023-09-19,free,0.0,monthly,credit_card,True,8,2,2024-01-08,60.555366653156156,False,EU,AM9,2,True,False,False,EU,sales_led,2
ACC003141,,ORG02749,2023-10-14,2024-12-17,active,2025-01-06,free,0.0,annual,credit_card,False,1,1,2025-10-13,93.99845624527161,False,NA,AM32,3,False,True,True,NA,self_serve,1
ACC003142,,ORG01519,2023-03-29,2024-10-21,active,2024-03-29,enterprise,930.4492372811269,monthly,invoice,True,49,30,2025-03-28,97.19316665391273,False,APAC,AM27,2,False,False,False,APAC,sales_led,2
ACC003143,,ORG00541,2022-08-02,2024-12-05,active,2023-06-13,enterprise,1163.2518860474188,monthly,invoice,True,199,146,2024-08-01,60.08979754607052,False,APAC,AM13,3,False,False,False,APAC,self_serve,1
ACC003144,84738ed9-eb23-4bfa-8b0c-bb722db4d79f,ORG02291,2024-10-13,2024-10-09,active,2024-12-27,professional,232.09824516325685,monthly,invoice,False,32,11,2026-10-13,85.73924582221608,False,EU,AM37,3,False,False,False,EU,self_serve,1
ACC003145,,ORG00168,2022-10-16,2024-12-16,active,2023-08-31,professional,199.22235115287074,annual,invoice,True,29,10,2023-10-16,69.27152169409705,False,EU,AM47,1,False,False,False,EU,self_serve,2
ACC003146,,ORG02377,2023-11-10,2024-11-12,active,2024-02-04,enterprise,804.3926032130946,monthly,credit_card,True,41,21,2024-11-09,78.57416467531965,False,APAC,AM39,4,True,False,False,APAC,self_serve,2
ACC003147,,ORG00734,2022-06-09,2024-12-14,active,2023-04-27,professional,180.93301527402434,annual,credit_card,False,44,35,2023-06-09,80.4012268797861,False,APAC,AM4,7,False,True,False,APAC,self_serve,1
ACC003148,,ORG01066,2023-05-03,2024-11-05,active,2023-06-18,professional,210.71856216703452,monthly,invoice,True,5,1,2025-05-02,80.14484084433501,False,NA,AM17,1,False,False,False,NA,sales_led,1
